name,fiscal_stance
20140604,0.0
20130617,-0.3125
20120518,-0.2857142857142857
20110526,-0.3333333333333333
20170526,0.6
20160526,0.1111111111111111
20150607,0.0
20090708,0.08333333333333333
20100625,0.0
